sep=;
<<<<<<< HEAD
0;0.3302658498287201;1.0;0.6931465864181519;0.6123039722442627;0.6930360794067383;0.44069528579711914;1.0;0.6929256319999695;0.6780844926834106;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;0.7832310795783997;1.0;0.6924499273300171;0.8815609812736511;0.6638486385345459;0.8813905715942383;1.0;0.6352473497390747;0.9366053342819214;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;0.9570552110671997;1.0;0.6915323138237;0.9773346781730652;0.6518200635910034;0.9785276055335999;1.0;0.6121078729629517;0.9889230132102966;0.550000011920929;0.6000000238418579;0.34981051087379456;0.590529203414917;0.3824681341648102;0.7200000286102295;0.7400000095367432;0.41512584686279297;0.7430869936943054
3;0.988752543926239;1.0;0.6902831792831421;0.9942058324813843;0.6504251956939697;0.9969325065612793;1.0;0.6105672121047974;0.9984662532806396;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;0.9979550242424011;1.0;0.6885649561882019;0.9989774823188782;0.6481564044952393;0.9969325065612793;1.0;0.6077477931976318;0.9984662532806396;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;0.9989774823188782;1.0;0.6862232089042664;0.9994887709617615;0.6447550654411316;0.9948875308036804;1.0;0.6032869219779968;0.9974437355995178;0.6000000238418579;0.6200000047683716;0.34927913546562195;0.6263175010681152;0.35547417402267456;0.7300000190734863;0.7400000095367432;0.3616691827774048;0.7495657205581665
6;0.9989774823188782;1.0;0.6830944418907166;0.9994887709617615;0.6423324346542358;0.9938650131225586;1.0;0.6015704274177551;0.9969325065612793;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;0.9989774823188782;1.0;0.679007887840271;0.9994887709617615;0.6382729411125183;0.9989774823188782;1.0;0.5975379943847656;0.9994887709617615;NA;NA;NA;NA;NA;NA;NA;NA;NA
8;1.0;1.0;0.6737826466560364;1.0;0.632622241973877;1.0;1.0;0.5914617776870728;1.0;0.6000000238418579;0.6399999856948853;0.34804844856262207;0.6335764527320862;0.3677060008049011;0.699999988079071;0.7400000095367432;0.38736358284950256;0.7319624423980713
9;1.0;1.0;0.6672295331954956;1.0;0.6266355514526367;1.0;1.0;0.5860415697097778;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;1.0;1.0;0.6591531038284302;1.0;0.6191831827163696;1.0;1.0;0.5792132616043091;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA
11;1.0;1.0;0.6493533849716187;1.0;0.6096693277359009;1.0;1.0;0.5699852108955383;1.0;0.6000000238418579;0.6299999952316284;0.3456999659538269;0.6345347762107849;0.36301812529563904;0.7099999785423279;0.7300000190734863;0.3803362250328064;0.7390597462654114
12;1.0;1.0;0.6376311779022217;1.0;0.5980332493782043;1.0;1.0;0.558435320854187;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA
13;1.0;1.0;0.6237937808036804;1.0;0.5844566822052002;1.0;1.0;0.5451196432113647;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA
14;1.0;1.0;0.6076643466949463;1.0;0.5689375400543213;1.0;1.0;0.5302106738090515;1.0;0.6000000238418579;0.6299999952316284;0.3418515920639038;0.6356387138366699;0.3473229706287384;0.7099999785423279;0.7300000190734863;0.352794349193573;0.7401875853538513
15;1.0;1.0;0.5890945196151733;1.0;0.5506305694580078;1.0;1.0;0.5121665596961975;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA
16;1.0;1.0;0.5679723620414734;1.0;0.5293909311294556;1.0;1.0;0.49080953001976013;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA
17;1.0;1.0;0.5442311763763428;1.0;0.5057579278945923;1.0;1.0;0.4672846496105194;1.0;0.6000000238418579;0.6399999856948853;0.33636629581451416;0.6371129155158997;0.3472944498062134;0.7099999785423279;0.7300000190734863;0.3582226634025574;0.7406504154205322
18;1.0;1.0;0.5178738832473755;1.0;0.48008477687835693;1.0;1.0;0.44229570031166077;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;1.0;1.0;0.4889882802963257;1.0;0.4523516297340393;1.0;1.0;0.41571494936943054;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA
20;1.0;1.0;0.4577634930610657;1.0;0.4226185083389282;1.0;1.0;0.38747355341911316;1.0;0.6000000238418579;0.6399999856948853;0.3296468257904053;0.6385903358459473;0.35423052310943604;0.7200000286102295;0.7300000190734863;0.3788142800331116;0.7461163401603699
21;1.0;1.0;0.4245007336139679;1.0;0.3910503387451172;1.0;1.0;0.3575999140739441;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;1.0;1.0;0.3896198272705078;1.0;0.3580164909362793;1.0;1.0;0.3264131546020508;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;1.0;1.0;0.35365384817123413;1.0;0.32402390241622925;1.0;1.0;0.294393926858902;1.0;0.6000000238418579;0.6399999856948853;0.32303932309150696;0.6420685648918152;0.366577684879303;0.7200000286102295;0.7400000095367432;0.4101160764694214;0.7464600205421448
24;1.0;1.0;0.317231684923172;1.0;0.28967997431755066;1.0;1.0;0.2621282637119293;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA
25;1.0;1.0;0.2810467481613159;1.0;0.2556546926498413;1.0;1.0;0.2302626222372055;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA
26;1.0;1.0;0.24581250548362732;1.0;0.22263416647911072;1.0;1.0;0.1994558423757553;1.0;0.6100000143051147;0.6399999856948853;0.3187945485115051;0.6473024487495422;0.3862970471382141;0.7200000286102295;0.7400000095367432;0.4537994861602783;0.7458763122558594
27;1.0;1.0;0.21220959722995758;1.0;0.19126814603805542;1.0;1.0;0.17032667994499207;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA
28;1.0;1.0;0.18083231151103973;1.0;0.1621173471212387;1.0;1.0;0.14340238273143768;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA
29;1.0;1.0;0.1521436721086502;1.0;0.13561025261878967;1.0;1.0;0.11907682567834854;1.0;0.6200000047683716;0.6499999761581421;0.3192502558231354;0.6560273170471191;0.4049244821071625;0.6600000262260437;0.7400000095367432;0.4905986487865448;0.7244769930839539
30;1.0;1.0;0.12644755840301514;1.0;0.11201688647270203;1.0;1.0;0.09758620709180832;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;1.0;1.0;0.10388195514678955;1.0;0.09144361317157745;1.0;1.0;0.07900527119636536;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;1.0;1.0;0.0844322219491005;1.0;0.07384806871414185;1.0;1.0;0.0632639229297638;1.0;0.6200000047683716;0.6600000262260437;0.3256151080131531;0.6596418619155884;0.42149588465690613;0.6800000071525574;0.7300000190734863;0.5173766613006592;0.6999903321266174
33;1.0;1.0;0.06795903295278549;1.0;0.05906829237937927;1.0;1.0;0.050177548080682755;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA
34;1.0;1.0;0.054232899099588394;1.0;0.04685855284333229;1.0;1.0;0.03948420658707619;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;1.0;1.0;0.04296838492155075;1.0;0.036924563348293304;1.0;1.0;0.03088073804974556;1.0;0.6299999952316284;0.6800000071525574;0.3373899459838867;0.671073317527771;0.43840721249580383;0.6700000166893005;0.7300000190734863;0.539424479007721;0.7171843647956848
36;1.0;1.0;0.03385348245501518;1.0;0.02895330637693405;1.0;1.0;0.02405312843620777;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA
